uid,tweet,lemmatization,pos_tags,sentiment_score,sentiment_label
12844,silvershad trueindologyliv ye majak twitter unlock acc phir suspend wtf ÿ ˜ ¡ ÿ ˜ ¡,silvershad trueindologyliv ye majak twitter unlock acc phir suspend wtf ÿ ˜ ¡ ÿ ˜ ¡,silvershad/VBD trueindologyliv/NN ye/NN majak/NN twitter/NN unlock/NN acc/NN phir/NN suspend/VBP wtf/NN ÿ/NNP ˜/NNP ¡/NNP ÿ/NNP ˜/NNP ¡/NN,0.0,neutral
30518,rt wahiduddinkhan the best dua make lailatul qadr spiritoframadan,rt wahiduddinkhan the best dua make lailatul qadr spiritoframadan,rt/NN wahiduddinkhan/VBZ the/DT best/JJS dua/NN make/VBP lailatul/JJ qadr/NN spiritoframadan/NN,0.0,neutral
39417,rt yupptv inke hulchul screen hungama perform par oh my god zamaana ÿ ˜  ÿ ˜  as bollywood icon,rt yupptv inke hulchul screen hungama perform par oh my god zamaana ÿ ˜  ÿ ˜  a bollywood icon,rt/NN yupptv/NN inke/NN hulchul/NN screen/JJ hungama/NN perform/NN par/NN oh/IN my/PRP$ god/NN zamaana/NN ÿ/NNP ˜/NNP /NNP ÿ/NNP ˜/NNP /NNP as/IN bollywood/NN icon/NN,1.0,positive
5377,godofhumour ye land mark black mark delhi history ÿ ˜ ‘ ram bharose delhi waqt stateh,godofhumour ye land mark black mark delhi history ÿ ˜ ‘ ram bharose delhi waqt stateh,godofhumour/NN ye/NN land/NN mark/NN black/JJ mark/NN delhi/NN history/NN ÿ/NNP ˜/NNP ‘/NNP ram/NN bharose/NN delhi/NN waqt/NN stateh/NN,0.0,neutral
42909,vidhata sri narendra modi ji pm ban jate apj abdul kalam ban jate bharat pesid koee akele,vidhata sri narendra modi ji pm ban jate apj abdul kalam ban jate bharat pesid koee akele,vidhata/NNS sri/VBP narendra/JJ modi/NN ji/NN pm/NN ban/NN jate/NN apj/NN abdul/NN kalam/NN ban/NN jate/NN bharat/NN pesid/NN koee/NN akele/NN,0.0,neutral
23414,sneakerfil zsneakerheadz yooo i don ™ like jordan s part cleannn,sneakerfil zsneakerheadz yooo i don ™ like jordan s part cleannn,sneakerfil/NN zsneakerheadz/NN yooo/NN i/NN don/VBP ™/NN like/IN jordan/NN s/VBP part/NN cleannn/NN,0.0,neutral
44213,ye pagalpan hstf pakda h paper stf kregii ye sale nikamme loog bhrasht gov,ye pagalpan hstf pakda h paper stf kregii ye sale nikamme loog bhrasht gov,ye/RB pagalpan/JJ hstf/NN pakda/NN h/JJ paper/NN stf/NN kregii/VBD ye/JJ sale/NN nikamme/NN loog/NN bhrasht/NN gov/NN,-1.0,negative
39871,nusratyaha ye bjp cell chakka ghaghra uthakar naach marlo mc ÿ ˜ ‚ ÿ ˜ ‚ ÿ ˜ ‚,nusratyaha ye bjp cell chakka ghaghra uthakar naach marlo mc ÿ ˜ ‚ ÿ ˜ ‚ ÿ ˜ ‚,nusratyaha/JJ ye/NN bjp/NN cell/NN chakka/NN ghaghra/NN uthakar/JJ naach/NN marlo/NN mc/NN ÿ/NNP ˜/NNP ‚/NNP ÿ/NNP ˜/NNP ‚/NNP ÿ/NNP ˜/NNP ‚/NN,-1.0,negative
21570,colorstv deepikasingh namik paul vinrana surbhijtweet pearlvpuri thearjunbijlani roymouni justvoot,colorstv deepikasingh namik paul vinrana surbhijtweet pearlvpuri thearjunbijlani roymouni justvoot,colorstv/NN deepikasingh/NN namik/NN paul/NN vinrana/NN surbhijtweet/NN pearlvpuri/NN thearjunbijlani/NN roymouni/NN justvoot/NN,0.0,neutral
32529,gautamgambhir modi ji wajh jit mili sapne bhuliyega warna atishi apki mar lene,gautamgambhir modi ji wajh jit mili sapne bhuliyega warna atishi apki mar lene,gautamgambhir/NN modi/NN ji/NN wajh/NN jit/NN mili/NN sapne/NN bhuliyega/NN warna/NN atishi/NN apki/NN mar/NN lene/NN,0.0,neutral
39540,pmoindia congratul mere traf apke sv mp india janta bhut bdhai indi,pmoindia congratul mere traf apke sv mp india janta bhut bdhai indi,pmoindia/NN congratul/NN mere/JJ traf/NN apke/NN sv/NN mp/NN india/NN janta/NN bhut/NN bdhai/NN indi/NN,1.0,positive
24249,happy birthday geminismart ÿ  ÿžÿžÿž ‰ may god bless u n give u happi u dsrv ÿ — ÿ ˜ stay happi ÿ ™ ‚ stay bless,happy birthday geminismart ÿ  ÿžÿžÿž ‰ may god bless u n give u happi u dsrv ÿ — ÿ ˜ stay happi ÿ ™ ‚ stay bless,happy/JJ birthday/NN geminismart/NN ÿ/NNP /NNP ÿžÿžÿž/NNP ‰/NNP may/MD god/VB bless/NN u/JJ n/RB give/VBP u/JJ happi/NN u/JJ dsrv/NN ÿ/NNP —/NNP ÿ/NNP ˜/NNP stay/VB happi/JJ ÿ/NNP ™/NNP ‚/NNP stay/NN bless/NN,1.0,positive
31661,aap jsise kamjor aur lachar logo modi ji amit ji jaroor yojana lyenge fikra kisiko marn,aap jsise kamjor aur lachar logo modi ji amit ji jaroor yojana lyenge fikra kisiko marn,aap/JJ jsise/NN kamjor/NN aur/NN lachar/NN logo/NN modi/NN ji/NN amit/NN ji/NN jaroor/NN yojana/NN lyenge/NN fikra/NN kisiko/NN marn/NN,-1.0,negative
29941,komal modi ji durso saal mile sabar sabar fal hamesha mitha mand,komal modi ji durso saal mile sabar sabar fal hamesha mitha mand,komal/JJ modi/NN ji/NN durso/NN saal/NN mile/NN sabar/NN sabar/NN fal/NN hamesha/NN mitha/NN mand/NN,0.0,neutral
5940,madhvi srbachchan im sad bad news bohat dukh laga man udas gya plz bhagwan,madhvi srbachchan im sad bad news bohat dukh laga man udas gya plz bhagwan,madhvi/NN srbachchan/NN im/JJ sad/JJ bad/JJ news/NN bohat/IN dukh/JJ laga/JJ man/NN udas/JJ gya/NN plz/NN bhagwan/NN,1.0,positive
3380,pcsarangi ramlal bjpindia kirenrijiju bjpodisha badhai ji,pcsarangi ramlal bjpindia kirenrijiju bjpodisha badhai ji,pcsarangi/NN ramlal/NN bjpindia/NN kirenrijiju/NN bjpodisha/NN badhai/NN ji/NN,0.0,neutral
34077,bbcurdu sahsanraza tum tezi dikhao ge news nashr chahte pakistan id,bbcurdu sahsanraza tum tezi dikhao ge news nashr chahte pakistan id,bbcurdu/NN sahsanraza/NN tum/NN tezi/NN dikhao/NN ge/JJ news/NN nashr/NNS chahte/VBP pakistan/JJ id/NN,1.0,positive
11271,shumaliwaziristan boya me fauj ki gari pr firing or bomb hamla sala sipahi amil shah shahe mah k duran jawan shaheedzakhmiispr,shumaliwaziristan boya me fauj ki gari pr firing or bomb hamla sala sipahi amil shah shahe mah k duran jawan shaheedzakhmiispr,shumaliwaziristan/NN boya/IN me/PRP fauj/VBP ki/JJ gari/NN pr/NN firing/NN or/CC bomb/NN hamla/NN sala/NN sipahi/NN amil/NN shah/NN shahe/NN mah/NN k/NN duran/VBD jawan/NN shaheedzakhmiispr/NN,0.0,neutral
27274,rt maignanamurthi sindhan cpmkanagaraj sitaram yechury yr prakash karat yr s ramachandran pillai yr biman bose yr ma,rt maignanamurthi sindhan cpmkanagaraj sitaram yechury yr prakash karat yr s ramachandran pillai yr biman bose yr ma,rt/NN maignanamurthi/NN sindhan/NN cpmkanagaraj/NN sitaram/JJ yechury/NN yr/NN prakash/NN karat/NN yr/NN s/NN ramachandran/NN pillai/NN yr/NN biman/NN bose/VBD yr/NNS ma/NN,-1.0,negative
37260,saale pataa gayaa hogaa bachungaa police fande,saale pataa gayaa hogaa bachungaa police fande,saale/JJ pataa/NN gayaa/NN hogaa/NN bachungaa/NN police/NN fande/NN,0.0,neutral
41325,atyant clueless ballisticleo mere pass sikke hain ti pehchan payega agar maar du incred india,atyant clueless ballisticleo mere pas sikke hain ti pehchan payega agar maar du incred india,atyant/JJ clueless/NN ballisticleo/NN mere/JJ pass/NN sikke/NN hain/NN ti/NN pehchan/NN payega/NN agar/NN maar/NN du/NN incred/VBD india/NN,0.0,neutral
12524,sakhtarmengal fouji kutta hadee dikaya jaraha bonk shame u sarfarz u peopl know polit,sakhtarmengal fouji kutta hadee dikaya jaraha bonk shame u sarfarz u peopl know polit,sakhtarmengal/JJ fouji/NNS kutta/VBP hadee/JJ dikaya/NN jaraha/NN bonk/NN shame/NN u/JJ sarfarz/NN u/JJ peopl/NN know/VBP polit/NN,-1.0,negative
10856,rt sangydass kescokanpur aj din bher kaushalpuri lght bahut crisi h kya problem h kripya bataye per saber,rt sangydass kescokanpur aj din bher kaushalpuri lght bahut crisi h kya problem h kripya bataye per saber,rt/NN sangydass/NN kescokanpur/NN aj/NN din/NN bher/NN kaushalpuri/NN lght/VBD bahut/NNS crisi/JJ h/VBP kya/NN problem/NN h/NN kripya/NN bataye/NN per/IN saber/NN,1.0,positive
9526,vikasthakur sea wave unofficialgopi sun shine glow meme bnane wala oyye kamine yamhainham,vikasthakur sea wave unofficialgopi sun shine glow meme bnane wala oyye kamine yamhainham,vikasthakur/NN sea/NN wave/VBP unofficialgopi/JJ sun/NN shine/NN glow/NN meme/NN bnane/NN wala/NN oyye/JJ kamine/NN yamhainham/NN,0.0,neutral
42127,shabazgil shabazgil muqadma ni chye bs bndy sy sare aam maafi mangni gi agi polic offic fasila maaf kre badla ly,shabazgil shabazgil muqadma ni chye b bndy sy sare aam maafi mangni gi agi polic offic fasila maaf kre badla ly,shabazgil/NN shabazgil/NN muqadma/NN ni/JJ chye/NN bs/NN bndy/NN sy/NN sare/NN aam/JJ maafi/NN mangni/NN gi/NN agi/VBZ polic/JJ offic/JJ fasila/NN maaf/NN kre/NN badla/NN ly/NN,1.0,positive
13997,kapilverma chatterjask ye maa kachre gadi lejake lawaris fek dete,kapilverma chatterjask ye maa kachre gadi lejake lawaris fek dete,kapilverma/NN chatterjask/NN ye/NN maa/NN kachre/NN gadi/NNS lejake/VBP lawaris/JJ fek/NN dete/NN,-1.0,negative
11114,divya noronha allindiabakchod ÿ ˜ ‚ ÿ ˜ ‚ ÿ ˜ ‚ achhe video ÿ ˜ ‚ ÿ ˜ ‚ gali dena aaur majak udana,divya noronha allindiabakchod ÿ ˜ ‚ ÿ ˜ ‚ ÿ ˜ ‚ achhe video ÿ ˜ ‚ ÿ ˜ ‚ gali dena aaur majak udana,divya/NN noronha/CC allindiabakchod/NN ÿ/NNP ˜/NNP ‚/NNP ÿ/NNP ˜/NNP ‚/NNP ÿ/NNP ˜/NNP ‚/NNP achhe/VBZ video/NN ÿ/NNP ˜/NNP ‚/NNP ÿ/NNP ˜/NNP ‚/NNP gali/NN dena/NN aaur/NN majak/NN udana/NN,0.0,neutral
34253,rjaadhi yesterday saw mariyan dhanush best actor town,rjaadhi yesterday saw mariyan dhanush best actor town,rjaadhi/NN yesterday/NN saw/VBD mariyan/JJ dhanush/NN best/JJS actor/NN town/NN,0.0,neutral
9400,wish bestest birthday bachpan pyaar actormadhavan watch first time sea hawk tabse,wish best birthday bachpan pyaar actormadhavan watch first time sea hawk tabse,wish/JJ bestest/JJS birthday/NN bachpan/NN pyaar/VBP actormadhavan/NN watch/NN first/JJ time/NN sea/NN hawk/NN tabse/NN,1.0,positive
32968,narendramodi congratul modi ji desh apki jarurat h ummid rss galat faislo pr support kroge hana dosto,narendramodi congratul modi ji desh apki jarurat h ummid r galat faislo pr support kroge hana dosto,narendramodi/JJ congratul/NN modi/NN ji/NN desh/JJ apki/NN jarurat/NN h/NN ummid/JJ rss/NN galat/JJ faislo/NN pr/NN support/NN kroge/VBD hana/NNS dosto/NN,1.0,positive
25659,yadavrahulmonu engihumor hrshpr wbpolic kolkatapolic koi nahi roka tum bjp yahi chahate ki durga pu,yadavrahulmonu engihumor hrshpr wbpolic kolkatapolic koi nahi roka tum bjp yahi chahate ki durga pu,yadavrahulmonu/NN engihumor/NN hrshpr/VBZ wbpolic/JJ kolkatapolic/JJ koi/NN nahi/NN roka/NN tum/NN bjp/NN yahi/NN chahate/NN ki/NN durga/NN pu/NN,-1.0,negative
26893,shivanshis par take gut show dil jeet liya present rehkar,shivanshis par take gut show dil jeet liya present rehkar,shivanshis/JJ par/NN take/VB gut/NN show/NN dil/JJ jeet/NN liya/JJ present/JJ rehkar/NN,1.0,positive
13897,ankitlal mssirsa sunane bjp troll fire kaphi kharcha gya nahi,ankitlal mssirsa sunane bjp troll fire kaphi kharcha gya nahi,ankitlal/NN mssirsa/NN sunane/NN bjp/NN troll/NN fire/NN kaphi/NN kharcha/NN gya/NN nahi/NN,1.0,positive
23982,rt evanswrth jake called hemsworth a walking smoke show he really said what we were all thinking,rt evanswrth jake call hemsworth a walk smoke show he really say what we be all thinking,rt/NN evanswrth/NN jake/NN called/VBN hemsworth/NN a/DT walking/VBG smoke/NN show/NN he/PRP really/RB said/VBD what/WP we/PRP were/VBD all/DT thinking/NN,1.0,positive
38235,maryamnsharif aameen sum ameen thank u much side bestest aapi world cant explai,maryamnsharif aameen sum ameen thank u much side best aapi world cant explai,maryamnsharif/NN aameen/JJ sum/NN ameen/JJ thank/NN u/JJ much/JJ side/NN bestest/JJS aapi/JJ world/NN cant/NN explai/NN,0.0,neutral
42820,mehulchoradia sourabhjainiet arvindkejriwal shalupcrf preetismenon msisodia kumarshashwat sanjayazadsln,mehulchoradia sourabhjainiet arvindkejriwal shalupcrf preetismenon msisodia kumarshashwat sanjayazadsln,mehulchoradia/NN sourabhjainiet/JJ arvindkejriwal/NN shalupcrf/NN preetismenon/NN msisodia/NN kumarshashwat/NN sanjayazadsln/NN,-1.0,negative
20829,narendramodi ji nay minor horaha bhaye eak chale yani dekhawa modi ji nazar aaraha,narendramodi ji nay minor horaha bhaye eak chale yani dekhawa modi ji nazar aaraha,narendramodi/JJ ji/NN nay/NNS minor/JJ horaha/NN bhaye/NN eak/JJ chale/NN yani/NN dekhawa/NN modi/NN ji/NN nazar/NN aaraha/NN,0.0,neutral
11769,rssurjewala incindia it good everi time spokesperson say humaare rahul ji dikkana makkahna maa aakh,rssurjewala incindia it good everi time spokesperson say humaare rahul ji dikkana makkahna maa aakh,rssurjewala/NN incindia/NN it/PRP good/JJ everi/JJ time/NN spokesperson/NNS say/VBP humaare/JJ rahul/JJ ji/NN dikkana/NN makkahna/NN maa/NN aakh/NN,1.0,positive
774,incer anurag ye saale dukan band karwa they biggest deshdrohi india,incer anurag ye saale dukan band karwa they big deshdrohi india,incer/NN anurag/NN ye/NN saale/NN dukan/NN band/NN karwa/NN they/PRP biggest/JJS deshdrohi/NN india/NN,0.0,neutral
42616,pmoindia rsprasad narendramodi you anathor preciou jewel gujarat soil koti koti pranam bharat mata jai,pmoindia rsprasad narendramodi you anathor preciou jewel gujarat soil koti koti pranam bharat mata jai,pmoindia/NN rsprasad/NN narendramodi/IN you/PRP anathor/VBP preciou/JJ jewel/NN gujarat/NN soil/NN koti/NN koti/NN pranam/NN bharat/NN mata/NN jai/NN,1.0,positive
23150,sagarikaghose debate baccha goos aunti run,sagarikaghose debate baccha goo aunti run,sagarikaghose/JJ debate/NN baccha/NN goos/NN aunti/NNS run/VBP,0.0,neutral
10774,ansaraabbasi ilzam lga hay sabit gya apni adalton pr aitbar hay kia suprem judici council isiliye bnai gai,ansaraabbasi ilzam lga hay sabit gya apni adalton pr aitbar hay kia suprem judici council isiliye bnai gai,ansaraabbasi/NN ilzam/NN lga/NN hay/NN sabit/NN gya/JJ apni/JJ adalton/NN pr/NN aitbar/NN hay/NN kia/NN suprem/NN judici/NN council/NN isiliye/VBP bnai/NN gai/NN,-1.0,negative
11813,urduvoa ek tha voa voa cia funding ly ker ptm ka tarjuman ban gya hy jo riyasat se takraye ga pash pa,urduvoa ek tha voa voa cia funding ly ker ptm ka tarjuman ban gya hy jo riyasat se takraye ga pash pa,urduvoa/JJ ek/NN tha/NN voa/NN voa/NN cia/NN funding/NN ly/NN ker/NN ptm/NN ka/NN tarjuman/JJ ban/NN gya/NN hy/NN jo/NN riyasat/VBD se/JJ takraye/NN ga/NN pash/NN pa/NN,-1.0,negative
26156,sri vinayaka benne gulkan a year old famou shop thi best place get delici butter banana,sri vinayaka benne gulkan a year old famou shop thi best place get delici butter banana,sri/NN vinayaka/NN benne/NN gulkan/NN a/DT year/NN old/JJ famou/NN shop/NN thi/NN best/JJS place/NN get/NN delici/JJ butter/NN banana/NN,0.0,neutral
12626,ynwa alway forever onc red alway red,ynwa alway forever onc red alway red,ynwa/RB alway/RB forever/RB onc/RB red/JJ alway/RB red/JJ,1.0,positive
36752,they say breakup hurt me lode chinti kata,they say breakup hurt me lode chinti kata,they/PRP say/VBP breakup/JJ hurt/FW me/PRP lode/VBP chinti/JJ kata/NNS,0.0,neutral
24753,aaliaaaliya aaliaaaliya world cup upset monday ga yeh baat note krli pak monday win kri g,aaliaaaliya aaliaaaliya world cup upset monday ga yeh baat note krli pak monday win kri g,aaliaaaliya/RB aaliaaaliya/JJ world/NN cup/NN upset/VBN monday/JJ ga/NN yeh/NN baat/NN note/NN krli/NN pak/NN monday/NN win/VBP kri/NN g/NN,0.0,neutral
10438,modi ji ram ram modi ji hamne aapko jitane bharpur praytn kiya h ab privat sector kam karne walon bare,modi ji ram ram modi ji hamne aapko jitane bharpur praytn kiya h ab privat sector kam karne walon bare,modi/NN ji/NN ram/NN ram/NN modi/NN ji/NN hamne/NN aapko/NN jitane/NN bharpur/NN praytn/NN kiya/NN h/NN ab/JJ privat/NN sector/NN kam/VBD karne/JJ walon/NN bare/NN,1.0,positive
28356,ghummans murad saeed donkey b batana chahea ta drone attack ki ijazt esk abu musharaf bhagore ti,ghummans murad saeed donkey b batana chahea ta drone attack ki ijazt esk abu musharaf bhagore ti,ghummans/NNS murad/VBP saeed/VBN donkey/NN b/NN batana/NN chahea/NN ta/NN drone/NN attack/NN ki/NN ijazt/NN esk/NN abu/NN musharaf/NN bhagore/NN ti/NN,0.0,neutral
33927,nt pleas awar fake peopl fake shivagami manjula fake ballal deva manjula son yash fake kattappa sure,nt plea awar fake peopl fake shivagami manjula fake ballal deva manjula son yash fake kattappa sure,nt/JJ pleas/NNS awar/VBP fake/JJ peopl/NNS fake/VBP shivagami/JJ manjula/NNS fake/VBP ballal/JJ deva/NN manjula/NN son/NN yash/NN fake/VBP kattappa/NN sure/NN,1.0,positive
29552,happi bday divyankaschild ÿ ’ ™ sweet talent hope best bday janam din mubaarak ÿž ‰,happi bday divyankaschild ÿ ’ ™ sweet talent hope best bday janam din mubaarak ÿž ‰,happi/NN bday/NN divyankaschild/VB ÿ/NNP ’/NNP ™/NNP sweet/JJ talent/NN hope/NN best/RBS bday/JJ janam/NN din/NN mubaarak/NN ÿž/NNP ‰/NN,1.0,positive
25986,iamrana no one accus kis qadar garan subah baidari hum pyaar haan neend tumhain pyaari,iamrana no one accus kis qadar garan subah baidari hum pyaar haan neend tumhain pyaari,iamrana/NN no/DT one/CD accus/NN kis/VBZ qadar/NN garan/NN subah/NN baidari/NN hum/NN pyaar/NN haan/NN neend/VBP tumhain/NN pyaari/NN,0.0,neutral
14916,narendramodi swarag wasi atalji reali great nation leader naman,narendramodi swarag wasi atalji reali great nation leader naman,narendramodi/JJ swarag/NN wasi/NN atalji/NN reali/VBZ great/JJ nation/NN leader/NN naman/NN,1.0,positive
26432,mick happy birthday bhaijan may lord fulfil hi perfect plan life have great day fulfil year ahead,mick happy birthday bhaijan may lord fulfil hi perfect plan life have great day fulfil year ahead,mick/NN happy/JJ birthday/NN bhaijan/NN may/MD lord/VB fulfil/NN hi/NN perfect/NN plan/NN life/NN have/VBP great/JJ day/NN fulfil/VBD year/NN ahead/RB,1.0,positive
28968,khemubaba uvach shreyayspeaks nahi galti ladki sambandh baat hin,khemubaba uvach shreyayspeaks nahi galti ladki sambandh baat hin,khemubaba/VB uvach/JJ shreyayspeaks/NNS nahi/JJ galti/JJ ladki/NN sambandh/NN baat/NN hin/NN,-1.0,negative
32928,rt tmhariexamin our proud insha allah u win œ in muabarak rat pray team,rt tmhariexamin our proud insha allah u win œ in muabarak rat pray team,rt/NN tmhariexamin/VBZ our/PRP$ proud/JJ insha/NN allah/NN u/JJ win/NN œ/NN in/IN muabarak/JJ rat/NN pray/NN team/NN,1.0,positive
32432,desistupid acharyapramodk jaise neutral hai congress dhum bna bsdk parodi ÿ ˜,desistupid acharyapramodk jaise neutral hai congress dhum bna bsdk parodi ÿ ˜,desistupid/JJ acharyapramodk/NN jaise/NN neutral/JJ hai/NN congress/NN dhum/NN bna/NN bsdk/NN parodi/NN ÿ/NNP ˜/NN,-1.0,negative
30197,firr youre lucki guy good luck,firr youre lucki guy good luck,firr/JJ youre/NN lucki/NN guy/NN good/JJ luck/NN,1.0,positive
14252,itni dil arzu mai apnay mulk kai liyai jawan gul ban kai khil jawan ÿœ pakistan teray l,itni dil arzu mai apnay mulk kai liyai jawan gul ban kai khil jawan ÿœ pakistan teray l,itni/NN dil/NN arzu/NN mai/NN apnay/NN mulk/NN kai/NN liyai/NN jawan/NN gul/NN ban/NN kai/NN khil/NN jawan/NN ÿœ/NNP pakistan/NN teray/NN l/NN,1.0,positive
17749,tbmini phale gaana sunao gha justin bieber ka ÿ ˜ fer bhoojpuri song ÿ ˜,tbmini phale gaana sunao gha justin bieber ka ÿ ˜ fer bhoojpuri song ÿ ˜,tbmini/JJ phale/NN gaana/NN sunao/NN gha/NN justin/NN bieber/NN ka/NN ÿ/NNP ˜/NNP fer/VBP bhoojpuri/NN song/NN ÿ/CD ˜/NN,1.0,positive
34834,komalthorat smjh aeya ÿ ˜ ¬ ÿ ˜ ¬ pta isko kbhi import ÿ ˜ ‚ ÿ ˜ ‚ ajeeb lgt,komalthorat smjh aeya ÿ ˜ ¬ ÿ ˜ ¬ pta isko kbhi import ÿ ˜ ‚ ÿ ˜ ‚ ajeeb lgt,komalthorat/NN smjh/NN aeya/NN ÿ/NNP ˜/NNP ¬/NNP ÿ/NNP ˜/NNP ¬/NNP pta/NN isko/NN kbhi/NN import/NN ÿ/NNP ˜/NNP ‚/NNP ÿ/NNP ˜/NNP ‚/NNP ajeeb/NN lgt/NN,1.0,positive
42872,ranaayyub hanji vote vote madam marji dalen democraci,ranaayyub hanji vote vote madam marji dalen democraci,ranaayyub/NN hanji/NN vote/NN vote/NN madam/VBD marji/JJ dalen/NN democraci/NN,1.0,positive
24392,swetasinghat dii aapki sach great h true jornlism,swetasinghat dii aapki sach great h true jornlism,swetasinghat/RB dii/VBZ aapki/JJ sach/NN great/JJ h/NN true/JJ jornlism/NN,1.0,positive
6413,rahulgandhi sir cheej samajh logo bjp aapko seat vote imandar,rahulgandhi sir cheej samajh logo bjp aapko seat vote imandar,rahulgandhi/NN sir/NN cheej/NN samajh/NN logo/NN bjp/NN aapko/JJ seat/NN vote/NN imandar/NN,1.0,positive
9945,hum charane milkar lakh rupaye hathiyar asam mein kharida hai lakh rupaye harri potter kharida hai k,hum charane milkar lakh rupaye hathiyar asam mein kharida hai lakh rupaye harri potter kharida hai k,hum/NN charane/NN milkar/NN lakh/NN rupaye/NN hathiyar/NN asam/NN mein/NN kharida/VBD hai/JJ lakh/NN rupaye/NN harri/NN potter/NN kharida/NN hai/NN k/NN,0.0,neutral
37320,rt salmanuniv its big big thing salman khan know biggest fan club we complet overwhelm salman khan univers,rt salmanuniv it big big thing salman khan know big fan club we complet overwhelm salman khan univers,rt/NN salmanuniv/VBD its/PRP$ big/JJ big/JJ thing/NN salman/NN khan/NN know/VBP biggest/JJS fan/NN club/NN we/PRP complet/VBP overwhelm/JJ salman/NN khan/NN univers/NNS,0.0,neutral
